Sentiment,TweetId,TweetText
negative,1.25E+17,"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN"
negative,1.25E+17,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!"
negative,1.25E+17,@tomcolontonio @apple #EPICFAIL
negative,1.25E+17,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
negative,1.25E+17,"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
negative,1.25E+17,"remember when people used to say ""flat the fuck out!!"" lol.. and their face while saying.... kindahow i feel about @apple"
negative,1.25E+17,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
negative,1.25E+17,Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
negative,1.25E+17,"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase..."
negative,1.25E+17,@apple cu
negative,1.25E+17,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
negative,1.25E+17,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!
negative,1.25E+17,"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
negative,1.25E+17,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
negative,1.25E+17,total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
negative,1.25E+17,"Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ..."
negative,1.25E+17,"Dear @apple, One day you're going to release a version of iTunes that doesn't freeze more often than it works. One day."
negative,1.25E+17,It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.
negative,1.25E+17,"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
negative,1.25E+17,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
negative,1.25E+17,#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
negative,1.25E+17,"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail"
negative,1.25E+17,Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple
negative,1.25E+17,"RT @gdcurry: Really @Apple?  What have you done to my iTunes now?  I can't click on Music, Movies, TV Shows, or any playlists. I get a l ..."
negative,1.25E+17,DAMN YOU !!! @apple
neutral,1.26E+17,@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site
neutral,1.26E+17,"RT @rdingwell: .@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointmen ..."
neutral,1.26E+17,"Hey @apple, androids releasing brand new state of the art phones, whens your new phone come out? What's that? (cont) http://t.co/2sko9l3d"
neutral,1.26E+17,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
neutral,1.26E+17,RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,1.26E+17,@bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,1.26E+17,"Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
neutral,1.26E+17,Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet
neutral,1.26E+17,@rtimbuc thx for publicly coming out out of the @Apple closet ... :)
neutral,1.26E+17,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
neutral,1.26E+17,@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.
neutral,1.26E+17,RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple
neutral,1.26E+17,Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC
neutral,1.26E+17,@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu
neutral,1.26E+17,"These cos are worth billions: @Apple, @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
neutral,1.26E+17,"Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App."
neutral,1.26E+17,I wonder If the person who has @apple is holding out for apple to buy it from them
neutral,1.26E+17,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet
neutral,1.26E+17,"The 'Great Tech War': @Apple, @Facebook, @Google, @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany"
neutral,1.26E+17,"@BeeeThree I am aye, I wasn't @apple"
neutral,1.26E+17,"How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple"
neutral,1.26E+17,Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA
neutral,1.26E+17,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...
neutral,1.26E+17,@apple store NY
neutral,1.26E+17,"Attending #mobilemem , listening to James Kelley from @apple ."
neutral,1.26E+17,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje
neutral,1.26E+17,"yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq"
neutral,1.26E+17,picking up my #iPhone4S in two hours @Apple!
neutral,1.26E+17,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out
neutral,1.26E+17,"yes, i am live tweeting my @apple tech support call. Isn't this fun?"
neutral,1.26E+17,"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
neutral,1.26E+17,"ok @apple, now we got our iOS5 and #icloud, can we please have #LogicX"
neutral,1.26E+17,@AsimRang @apple @umber well so far ive seen it for apps
neutral,1.26E+17,"Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk"
neutral,1.26E+17,@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before
neutral,1.26E+17,"@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo"
neutral,1.26E+17,"@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?"
neutral,1.26E+17,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple
neutral,1.26E+17,RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry
neutral,1.26E+17,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI
neutral,1.26E+17,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps"
neutral,1.26E+17,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning"
neutral,1.26E+17,@AsgariAJ #iPhone need to tell @Apple that
neutral,1.26E+17,"@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
neutral,1.26E+17,Need to update my apps. ): my apple ID is disabled.. Don't know what to do.. @apple @AppStore @itunes @Siri_Assistant
neutral,1.26E+17,eating @apple xDD
neutral,1.26E+17,I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment.
neutral,1.26E+17,Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :)
neutral,1.26E+17,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
neutral,1.26E+17,iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33
neutral,1.26E+17,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar
neutral,1.26E+17,Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO
neutral,1.26E+17,@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p
neutral,1.26E+17,The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw
neutral,1.26E+17,I have 4 @Apple products...
neutral,1.26E+17,@SamsungMobileUS @Apple would disagree with you right now.
neutral,1.26E+17,"Stay hungry, stay foolish. Steve Jobs, founder @Apple #WinningWithEL"
neutral,1.26E+17,RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...
neutral,1.26E+17,iSteps @apple store bologna http://t.co/WjjBq7Ae
neutral,1.26E+17,"How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX"
neutral,1.26E+17,Notes for Jobs @Apple store in Palo alto downtown. http://t.co/4BJjfq4h
neutral,1.26E+17,Just realized Apple doesn't even have @Apple on lock. This dude R.J. Pittman waiting for thee fattest check.
neutral,1.26E+17,"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too."
neutral,1.26E+17,RT @danysaadia: @ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
neutral,1.26E+17,Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?
neutral,1.26E+17,POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,1.26E+17,POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,1.26E+17,More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou...
neutral,1.26E+17,My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple
neutral,1.26E+17,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
neutral,1.26E+17,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone"
neutral,1.26E+17,"You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb"
neutral,1.26E+17,"Goodbye @Evernote, Welcome #NotesintheCloud thx @Apple"
neutral,1.26E+17,Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther
neutral,1.26E+17,"But @att is ""working"" with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I'm so glad Apple is not slinging that crap."
neutral,1.26E+17,started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls
neutral,1.26E+17,"RememberiN wen @apple and @blackberry were just fruit
#nostalgia"
neutral,1.26E+17,@dyanna299 you mean like Muhaimin @apple.com?
